id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
705,1.6584478285052463e-08,4.726664734891364e-08,3.7303800742655836e-06,1.9770862396952377e-06,6.827818489560105e-07,5.4014134466602736e-08,2.8889943123623365e-06,1.946053955449826e-08,6.9013273881504725e-09,2.984493090819008e-07,4.749819899087592e-09,1.3309638015825505e-07,2.953816733353506e-07,1.4220969943967513e-07,8.967965364699809e-08,5.370904447555338e-06,3.1855207230816695e-07,2.4608349026517007e-07,1.1938480632973965e-06,7.747130966453549e-08,2.540522324736315e-07,5.76646639013403e-05,0.0002085354186955808,0.0005772523045763534,3.502523346084154e-05,0.9973777960257514,7.376007099939239e-11,1.843786704878935e-06,4.524133582011579e-06,2.098783310336658e-05,8.88369717151191e-06,3.329768577281553e-06,2.3839484087744332e-07,1.7242358200471504e-06,4.9089477459536375e-06,2.443522964302163e-07,5.614848858822095e-05,2.4589800684914085e-06,1.0438611982984306e-06,0.0003215479538061674,2.420201586879593e-05,1.613066587217556e-08,2.5316595784005286e-08,1.5579099538364738e-05,8.929146005978147e-07,6.166427341365066e-07,3.028439093760897e-06,1.0158137262276173e-06,1.8353613253497962e-07,2.1164145588108855e-08,2.299322388722389e-06,2.5915506067719445e-07,6.921367319308481e-06,4.724410713136114e-08,1.8992122509382589e-07,1.5245873928355353e-07,2.2500560650783564e-07,9.49897884956772e-06,2.8219951582868482e-08,8.261748579317521e-08,0.0003111154361088217,1.0941410088022208e-06,0.00024412213239984797,2.6454020902195832e-08,8.52676876986145e-08,5.198655187764666e-05,3.518797077617459e-07,0.00014838831767869688,6.193396801123477e-07,6.37823774524954e-08,4.742575776791746e-06,2.0013570939414864e-07,7.522624411954914e-07,6.032324222146155e-06,5.280433658493883e-07,1.246697268175376e-09,2.3732314090610488e-07,1.2629146806757063e-07,3.835978845110752e-08,4.339190855748436e-06,3.0865578951198714e-07,3.754426409766881e-07,1.3606387352132626e-07,2.543931776970978e-10,3.6770763953154e-08,5.58504763066923e-06,1.501555608277335e-06,1.4247581996515872e-05,2.4323739425587316e-07,2.9072568560249475e-08,6.090489525997573e-07,3.257581096165905e-06,2.260872428153307e-06,6.481909070280406e-07,1.2006384304952363e-07,1.6391111065747224e-06,0.0004104075259589497,9.652805557378918e-06,6.798596238903191e-06
707,6.623872291619264e-09,1.2592570964367017e-07,1.6916947153685518e-05,3.3358663553189953e-06,1.6405915104497475e-05,8.613654566236806e-07,3.389187708656213e-05,1.1906408363782025e-05,7.468817892132206e-09,1.510064480393364e-07,2.3272486100181873e-07,7.852869299170886e-06,5.27826753336779e-07,2.2008383003459426e-05,9.038771280945385e-07,0.0005165778576742278,8.845892494371665e-08,7.660944804190431e-06,1.897796060428402e-06,7.307644543497991e-06,1.0625544485998448e-07,3.950606637675882e-05,0.13475954096425458,0.000545658098676486,0.0002316745212326742,0.002704395782972051,1.5323560960069826e-08,2.385302908661217e-05,0.0063095200065570655,0.0025421837319419935,0.04400147812116558,3.222747467432295e-07,4.731362557306057e-06,2.4038347946183377e-05,0.0010164880264847348,1.3266283083097997e-06,0.00029800913482362434,3.7103327295785865e-05,1.8445292260228527e-06,1.0115375136773286e-05,1.6125755386187644e-05,2.7775792389305677e-09,2.838689724662611e-05,2.0756286296306733e-05,2.9627452447288825e-05,8.796316787266164e-07,7.797040810659178e-06,1.0596178612068758e-06,3.3270366847598786e-07,9.496426643989683e-07,2.522597521194232e-06,4.0713538427477433e-07,0.0002793097062274049,8.810080089536206e-06,1.0623867726935407e-06,0.00017116609710576903,4.263452285634762e-05,0.00019120729171410807,3.4208039025392755e-07,1.5378022505953603e-07,6.4617143516047e-06,0.0004770137894265742,0.0007619937575068188,4.563136493549896e-06,4.526979004947346e-06,3.3774612525743166e-06,0.0008159610455936476,0.7866732039697063,5.347869433791215e-06,0.0001882071077538709,0.00599316104766785,1.7172813267772921e-06,0.000661530704948514,0.006019167755816978,5.041121926544246e-08,5.4404778241809846e-08,2.357934797377243e-06,3.2520964899126145e-06,9.91186517392596e-08,7.995077606654706e-05,1.3266804716332722e-05,0.00019215735971331394,3.7507651442779826e-06,9.653729333792468e-08,3.600852670939393e-08,1.2761073879413526e-06,3.198108300475317e-05,0.0001627355481805796,6.748091664209121e-05,3.3669397140169377e-07,5.027339951743991e-05,1.4760168151627886e-06,0.00013252686734934523,6.517847224707492e-05,2.8844397503274764e-07,5.380949129626261e-07,0.0034887315230474752,8.309350685153524e-07,8.092788105790196e-05
708,1.0021764955907426e-10,1.1953208549637291e-09,3.178120183555518e-06,6.0109398788013364e-05,2.434563602260649e-07,7.262683034047416e-08,2.6572038827444294e-05,1.3360237123353203e-08,3.0616393557950874e-10,2.5913064871458653e-08,2.4239621873642607e-11,2.342762259103167e-08,3.751336867180852e-09,5.862656897847237e-08,3.2230754136612644e-08,2.700162901638585e-05,5.156984199038482e-10,1.0992045404893487e-07,8.683138070579676e-09,1.2774625745583497e-06,4.8326359589934894e-08,1.851975792732829e-05,1.1231156892177874e-05,5.29470867607087e-05,2.533398737095946e-06,6.506444891376572e-05,4.932677407861878e-10,7.695772083237941e-06,0.00022589676081057018,0.0004069041382736651,1.5539406931380348e-05,6.24708413034807e-06,4.0567784180334565e-08,1.7022923656643987e-08,0.0005214862675323581,1.2086363057010839e-10,0.04408326615617172,0.0004616556103183181,0.9162478546419127,0.026738500112462447,0.0001046264773060316,5.310273547406871e-07,1.8610221987469994e-05,0.00012181345565331161,3.0120825446969085e-09,7.121233165784948e-05,4.468474957386848e-08,3.305121344094734e-06,7.949260146883757e-06,7.238167919429189e-10,0.0007207633444688066,2.3160556491321353e-07,9.214886931825352e-05,7.994734158422928e-08,1.0965140099716334e-08,6.386811207675322e-07,2.331751407541209e-09,0.005423637244282354,3.632811678198082e-05,3.013329232240834e-06,1.8610201601758552e-06,2.213339175258068e-07,6.979169932659654e-07,5.530913475057041e-08,2.1073477258672714e-10,7.622538827255821e-11,9.49185018123692e-08,7.046404313308657e-05,9.648762348244248e-07,1.2077660475932215e-07,4.756771631560163e-09,3.9462823412476056e-10,6.864919565198879e-07,2.754553344462842e-07,4.464281906055423e-11,5.497120316315511e-09,6.806222939128637e-05,5.026187349197751e-07,7.839657029028583e-09,0.0017647846733522237,8.40957105055753e-10,9.70878879301436e-06,7.24237211237026e-05,1.5867966874452343e-06,2.7037792765718117e-06,1.2474933719233572e-07,6.648868612040112e-08,0.00012113556190043391,9.096963091147948e-08,6.993565646424879e-06,6.613851300372703e-07,3.656967939471127e-10,1.092818934118056e-07,1.7832368648851646e-10,1.4648627400344369e-05,4.231200872182447e-08,0.0022717334619440136,2.4867419835288913e-08,1.905358461012909e-09
715,0.0008794304644580696,0.0001289207233418324,3.87129953964061e-07,0.00019769215089697633,2.1059282723629426e-05,3.795248720468726e-06,2.205348105717817e-05,0.000544201611975623,9.403093732778987e-05,0.0015666127589570062,6.99368385760865e-05,0.002289847790577729,0.00032608508047666385,0.00014708928632037435,0.00017411454450009606,9.476537959633781e-08,8.809081746578068e-06,3.483974441122169e-06,0.001527974840961201,8.715081117401545e-08,0.9627804593799861,6.593140038806523e-07,2.2120984606451e-06,0.0009295219327710985,0.0002496927123943144,1.5791776317925642e-06,3.2531186411442425e-05,1.0390035395059995e-08,2.6487647369901516e-05,4.1317447143337816e-05,3.261742036043481e-07,2.1278140558406332e-06,8.878506097704326e-08,4.192982991789799e-05,3.385339554024341e-08,6.455029101917165e-05,4.5926835983369586e-08,1.4873020823267443e-06,6.766854454383825e-05,1.4776097337605143e-06,4.905374028263353e-08,2.0435439815785574e-05,1.026417672647399e-07,1.031463164039418e-05,1.1426438344512859e-06,2.0553738003179144e-06,0.00023900916260367544,2.13447833811826e-06,0.021514073175820866,0.0007387935572751886,2.3626634969178516e-08,9.922596508356864e-06,5.6008793485250995e-06,0.0003065089960443666,5.5877561773601433e-05,1.408714895215591e-05,2.0462048241663413e-06,7.837656497702051e-08,5.273622821756882e-07,1.634853783596669e-05,0.00013328079289273421,1.2784571158662465e-06,9.133559075247011e-07,7.268692783875074e-07,5.968632164061105e-06,6.048027106034901e-05,1.2697901597924838e-08,2.036724509132858e-08,7.048495294136039e-07,1.8651463153638643e-07,2.204342766576405e-05,7.0190482988983e-05,1.3551146016344152e-07,3.2025038502370056e-07,0.0005623398808033738,9.085639598738112e-06,6.098126326608953e-06,1.0865191762041594e-07,1.3219640543940251e-05,0.0018597102383590565,0.00011167670431248513,6.384940704223945e-07,2.1259696941920386e-07,1.289458093842244e-06,6.822117257952322e-06,1.1315175085826177e-05,1.316256504176474e-06,1.4352854927087692e-07,1.5315125496934403e-05,1.473720315485189e-06,1.6473285676603438e-06,0.00012915713226001056,0.0005342028678359144,0.0012023921419824445,7.90470492434543e-07,5.653929742097643e-06,4.9816970209633024e-08,1.3773725843385974e-06,3.865509546746721e-05
719,2.373908235059615e-05,8.659470778779548e-07,6.254352936660917e-07,5.836381477863284e-08,1.7518939286412688e-07,2.7458303067637176e-06,1.3091411805206498e-07,4.2583489161331025e-07,1.2939649332244378e-07,2.3595403128796607e-05,2.0238172298268923e-07,8.521770645076743e-06,9.449957758815658e-06,1.6837862304981635e-08,1.0543645724128829e-07,1.936311445584279e-07,1.4666166811589853e-08,2.2460492213479046e-08,4.2909903009558574e-07,4.5028398826602075e-08,3.078342399905902e-05,9.616084460277306e-07,4.416736440625224e-07,0.00012338119679634868,4.763206126327233e-06,1.4633370708868066e-07,7.357672359883847e-07,4.347589879502029e-09,1.1440059155341425e-06,1.8560460816910077e-06,1.533668552261217e-08,4.153533888719252e-08,6.997504099252927e-08,7.197400021339984e-05,6.08479709354244e-08,5.57481743884748e-07,2.2054448061392158e-08,1.0517761230602e-07,0.00017287389683639926,1.4571019603649906e-06,3.3917666951920346e-09,6.063678660832096e-07,1.9460553867758326e-08,4.575303881291168e-09,1.852518633476701e-08,3.943056983330268e-08,2.571226200033321e-05,1.6397549854139e-08,4.221109570730157e-05,2.4518458631899106e-07,1.1479834355200994e-06,8.621819820184352e-07,1.1277435376226735e-06,5.422801836921876e-05,0.9968922293970132,0.0005896880515043256,4.163450021640031e-06,2.9658742572463328e-08,2.06348163595158e-08,1.9607441784300427e-05,1.1168637010846838e-06,8.105508984476981e-06,1.220936856429764e-06,1.776294642323639e-08,1.2901098702375473e-05,0.0012049093858626189,2.953006910049314e-08,8.15413616309261e-09,0.00013292072399548083,2.6181647734609386e-06,0.0002774168142868219,1.6446754327501185e-07,2.8403451710568293e-07,1.3121611364933672e-07,3.674643445975395e-06,0.00010529321064884851,8.661418466715144e-05,3.4497837426852804e-08,5.382328081792429e-08,1.4100768583122202e-05,4.7676885426424175e-07,5.508971875047502e-09,8.851663923616745e-09,7.566627300524964e-07,7.220713820834311e-08,2.717009969272561e-06,6.225376477224295e-07,3.3739045479858795e-08,1.1073430702146984e-06,1.0804387232171775e-08,1.636705319384188e-07,1.8650834959787343e-07,3.18835314851732e-07,9.297298017402194e-07,4.4627154123800357e-10,1.2381537333732117e-09,1.144580435472098e-06,5.870405881531625e-07,2.4371789885656182e-05
723,5.874559836750913e-09,5.1569979923301485e-11,7.204800827761729e-05,2.6809982290471887e-06,1.0028213865106344e-10,8.847191330352088e-08,2.3134593261124902e-06,7.502592377073002e-11,1.3044501260707965e-10,3.266557714798314e-10,1.5875184305967263e-13,1.2426773437000358e-09,1.4840156146255249e-10,2.510142727588067e-15,1.968199081941927e-12,6.694803233586385e-10,3.822168062936982e-12,3.2893520949987703e-09,1.7491469265915414e-10,1.3509677653840872e-06,6.438504246976408e-12,9.31375448396179e-11,1.6680413901479395e-12,1.0572066190808483e-11,2.5395977351661555e-09,9.175762158032369e-11,1.0746775889484353e-09,1.2353158330113928e-06,8.168594883907273e-12,6.860203700389805e-12,1.0086992845221872e-09,2.88103807057939e-10,8.444322468330434e-11,2.307995947418385e-12,2.874252254531936e-07,2.6159311424742607e-11,3.431807713101472e-06,2.956487482763177e-07,6.0350178287539064e-06,1.5577046166368184e-06,3.533858741652833e-06,3.431548251978018e-08,1.29172972604645e-06,1.4002564250969069e-06,8.23606549063353e-12,7.624728408303652e-07,1.1217734334084095e-13,1.389552289262694e-07,4.680114343723064e-08,1.2121221076946353e-11,2.1260859242853697e-05,5.282326681866928e-11,2.1592969936061687e-11,8.352336653827588e-13,9.923617421258457e-08,5.862215898718234e-10,9.495397787350847e-13,1.7661696502398304e-05,0.00048584864288527327,9.708897886470198e-05,3.899689051562755e-07,4.0505716273866465e-08,8.528973194321264e-13,1.2293139869053505e-06,4.451181798085573e-14,1.4562151304363375e-10,4.6398875529217256e-11,1.4624156579651329e-07,3.610805253004585e-06,1.3804290643389322e-05,1.0537077783071411e-11,2.017074920591733e-09,3.751214709149793e-10,1.0925992198853639e-08,1.1359229931546041e-14,8.44657187846443e-09,0.9986166517800488,4.671224720569766e-10,3.327966550282487e-11,3.2783219710523088e-09,2.012064524354987e-14,1.899273886318623e-08,2.3828042176454782e-05,8.238425891928136e-11,1.53104408121454e-08,3.279605437434186e-05,3.833468636360883e-08,0.000579528522155427,4.958157357970992e-13,3.597448980174158e-06,4.816660972962987e-07,4.090220368989426e-13,2.0719046889168202e-11,1.4858906921453142e-14,4.293641302607424e-07,5.6280337995493975e-09,2.851086485090011e-06,1.2326734804586024e-10,2.5785929516169638e-11
725,3.9882533878800635e-07,2.198012835855493e-08,1.7074097099229285e-06,1.6528457620214714e-05,1.642623888944146e-08,2.1401914057857212e-08,3.3509573360701304e-07,4.0093677606204686e-08,2.6748658820065314e-08,6.446003545495394e-11,5.952568310545518e-10,1.1873708956638775e-07,7.954535780278471e-08,7.590984005982537e-10,7.946726807579925e-09,1.9267488283647307e-09,1.9961757651552115e-08,1.3618739250399958e-05,3.614405930282989e-06,4.861903453521754e-05,1.2988336778282096e-10,5.345070137839171e-09,5.78824331632142e-10,2.6308075251303185e-10,9.39892735249419e-08,8.428478484828125e-08,8.011035896261293e-08,4.167696433868611e-06,7.992002264240895e-09,4.790162925049505e-11,9.114006042934327e-07,1.3185647511401003e-10,2.3687406816601498e-08,6.289513001366817e-12,1.601767790479497e-07,1.8207004199278987e-08,1.3848719410726902e-05,3.2572524009452007e-07,4.931939349406968e-09,1.4327610905658886e-07,1.2828349368334455e-05,2.9306601383801316e-08,1.702110904609112e-06,0.002045281865798948,4.105790430594132e-08,1.6674831439458155e-06,1.008766891395282e-11,3.3786606182035988e-06,6.610648337276086e-08,4.480266420624465e-07,0.0001210859778226489,3.105128900770315e-10,2.807449955673767e-07,1.6356942915082506e-08,1.243041552415527e-08,4.115794374658876e-09,5.8514241439156366e-08,1.103526506566329e-05,0.0001318115740639196,2.141267459437894e-07,4.199038640002396e-07,9.605197893645857e-08,2.235692316008089e-08,2.771861604104295e-05,9.086545960860137e-11,2.3707295116448845e-09,5.888581029860507e-08,3.134370512445961e-05,1.2775172585093668e-07,0.9942094524891099,2.5971414287122594e-08,1.0576807047765225e-06,3.028959413915589e-09,0.0007515206861910182,1.405358844822581e-11,5.0691657076386247e-08,0.0006223786155427302,7.529133415913792e-09,2.729722430668535e-10,1.04968772753966e-08,1.6159282474182734e-09,1.8512648155984283e-06,8.636250339176956e-05,2.0224578246473133e-08,1.391445615301023e-08,0.0002078867557317486,0.0007588537324302174,0.0005557587965458817,5.323043878423576e-10,0.00019071732215143947,2.690332363357641e-06,3.294942314623545e-08,1.3859384155128178e-08,6.43969684152367e-10,1.1254121755013855e-05,1.0372434647883144e-06,0.00010398876299944442,1.1261940270165433e-07,8.834558641039487e-08
729,8.251719352306557e-10,3.570337254574318e-09,0.0001213833478967021,2.531876554215151e-05,4.448052558295154e-08,7.1837071427778e-08,8.612071460076799e-05,1.110447080894254e-08,1.6308402914733553e-09,1.076471491538035e-09,1.5276956604532231e-09,3.7523369131323195e-09,1.8355275653268648e-08,1.2020223388298875e-09,1.6029728106912612e-09,2.0765775711180194e-05,4.782725218357707e-09,1.4313903344420444e-07,1.5584721902668017e-08,1.2682662286580444e-05,8.666147613218514e-11,1.5582812523966245e-07,0.00018753086343753394,2.344385689578448e-08,3.4220453587631805e-06,5.325098155786282e-06,1.1597145135662082e-08,4.587685131087309e-05,2.592709598737161e-07,4.959375312619519e-07,0.00023484030287809722,1.309305742531258e-08,3.819695866011294e-07,3.444447195367823e-09,0.00014849081128055105,5.711503178947174e-09,0.004107714460436463,4.382574408712207e-06,4.1490999687798834e-07,1.1106813464265329e-06,0.001967548028393568,5.006581055772815e-09,5.24166059997541e-05,8.50660644400794e-05,8.018949224277193e-08,6.695002466823161e-06,5.387070723919954e-10,3.9957878991837315e-05,1.14541757936183e-08,1.0432276827638248e-09,3.3386816564866913e-05,7.430305185897071e-09,2.3525811262925724e-07,6.281042820990658e-09,1.1537276748805441e-09,1.7282684267921573e-06,2.9658579904204527e-08,6.698203865978122e-05,1.3588387266163583e-05,6.4197020205782015e-06,6.573523155830611e-07,5.111722089252596e-05,2.490565937908234e-08,7.168357795348119e-05,1.7131142736195576e-09,1.5374952042621806e-08,2.038577952984317e-06,0.9678529185335171,2.261100833744739e-06,0.00011194467032592054,3.520577922684466e-06,3.5121930850834483e-07,0.000303819751287924,6.418873772496295e-05,1.7986619912575935e-11,4.735537573024538e-10,3.2386195905056274e-05,2.259001724449512e-07,1.8311297386977864e-08,2.3611670920580103e-06,7.721233097060415e-09,0.00016144016779370815,0.0010632953343978416,1.447386897326174e-09,2.178320126286213e-07,5.5816927990860426e-06,8.530869528906392e-06,0.01694786467084371,8.181882378367479e-09,1.5419747380796944e-06,0.00020017295039674352,4.1663180776752534e-09,1.7836131366395004e-08,8.594103091008397e-09,6.742628938152375e-06,3.05374195421367e-07,0.005823332576226455,1.1778888647595212e-07,5.128604287501106e-08
731,5.043755957265275e-10,7.648897888103738e-09,1.5932011440555206e-12,1.8350591397211285e-12,4.5363595633709794e-11,9.427778431213463e-09,2.1891272950826755e-13,9.747323871856395e-13,1.5511564651795243e-13,5.050835147350414e-07,6.354737326508641e-09,2.5175957090076e-12,1.952112705014064e-10,6.608030789330885e-08,1.5879399939431045e-05,1.377421365135222e-08,2.895875260955355e-06,5.44088318754306e-12,2.0260629939194525e-08,2.6976853154068605e-11,4.5012969309152017e-10,0.0016295529677265834,3.9168194471621935e-06,7.345951138391269e-07,8.237915249953824e-07,1.8989847677166261e-06,9.116728376742655e-08,1.068622905794798e-05,8.76599992136236e-08,2.5726347842889808e-08,9.692207870627897e-11,2.269045184433983e-08,1.2319062042231555e-10,4.419636958449174e-08,1.0138392167712321e-09,7.516097388890868e-08,2.4277086629575943e-08,4.454524562398566e-12,6.581674931374825e-10,4.500681336568214e-08,1.2084165202418594e-08,2.5537240174004618e-08,3.813360017017184e-10,2.6772992261047152e-08,3.36666770292631e-07,1.7383910862755215e-12,6.992999945853425e-06,7.227280846837144e-12,7.339301586933913e-12,1.385671685813003e-08,3.814671428608929e-10,3.374179864997703e-05,3.6002239282940546e-11,1.6267720697203255e-08,2.4474987716234005e-09,1.725533652118505e-09,0.00019803591671828591,2.6355570755040304e-09,9.132086728402932e-13,1.1604840758657223e-12,2.0698443023449285e-09,1.6334981834878915e-08,1.3234957700307105e-05,3.800376532665198e-09,1.1310537730522897e-06,3.3955756011629674e-09,1.1008948200267217e-05,2.720767718498083e-10,8.654553540797816e-11,5.451009989156617e-12,1.0586160570231986e-07,2.7331520968904467e-08,5.631958530759892e-06,6.27277161111289e-11,4.4533871222759566e-05,5.500978055872103e-07,8.903987236188872e-13,0.012081388047472228,3.0459931119339168e-06,1.00991876252698e-12,1.0842781866684783e-08,1.031749875542368e-13,9.517948492886518e-13,5.044837640510046e-07,3.018831096310037e-11,3.005787135304883e-12,7.877357258511314e-10,1.2634488321218463e-10,0.0017631287256085078,6.388265903519449e-12,1.4262039095255928e-12,1.5480549780785468e-06,2.1400149577222548e-12,1.0394575378831917e-08,1.833356371460034e-11,4.099288148544507e-08,1.2332642746107093e-08,0.9841674102642822,2.9451406835404622e-09
734,1.5316821080648456e-09,4.277833855636134e-10,7.886229880309577e-14,9.447853323928483e-15,1.6305039391398114e-09,1.6461038825363594e-08,7.537342938339661e-09,2.056212312519643e-09,1.0146876301289758e-08,4.8935337065324557e-08,1.3626295781806082e-08,2.091093366489359e-06,4.647247079742269e-09,2.1708642721828077e-05,2.222539006500907e-07,5.598626115251162e-09,3.864868379790607e-09,1.8812260448187884e-10,8.70682584479087e-09,5.700619878844538e-12,5.779162378001439e-07,4.042020201874396e-13,4.0807239442055295e-08,4.4435006233932505e-09,1.999496514429634e-08,9.702141860770741e-12,8.39928028670378e-09,6.736078838679358e-14,1.2161307421147566e-08,1.929921743293201e-09,1.4282146540968837e-12,1.6232196829261462e-11,8.370741610735028e-12,3.221865017769816e-08,1.1246327017158541e-15,1.4190352953394126e-07,2.039190883443734e-13,5.4024478561963904e-12,3.7581326672311087e-11,3.004978929426547e-16,1.983610965156387e-13,5.613237830470522e-12,1.747387315304181e-12,1.9113097656309037e-09,2.5844016566125154e-11,1.4643091382079192e-10,2.2694848404782597e-08,1.2343606792140134e-10,2.2173256908369817e-09,2.299496082018895e-09,2.1878672257096949e-13,4.752964176989747e-10,3.745906718170912e-09,5.315587912578476e-07,9.744291265869744e-11,1.019048879133439e-09,2.1526519506325585e-07,3.708735793877109e-14,6.994086532515144e-13,1.7018314993304837e-07,9.096376140723765e-12,6.747699597908259e-10,1.5571152759934274e-10,4.51372616122298e-10,3.5768700469542448e-09,1.9433865575873998e-09,9.693290305478697e-12,3.2347806310776454e-13,3.4985719924913804e-13,3.678464902220008e-11,2.6058175632968574e-05,0.00018988610804515556,7.024069493619662e-10,1.6447016805207212e-12,1.3019292650183524e-08,2.930198513968623e-09,3.7433955933767983e-13,4.765988628038888e-09,4.849274572976386e-08,1.627698968133836e-08,0.9997430002423933,1.0740956861577863e-11,5.487199121626667e-12,4.009025000831646e-10,3.1339250869182374e-11,4.077386776064989e-12,2.984938373880784e-12,9.634348608400616e-15,2.0681175414905224e-08,1.6353536201751725e-13,9.857074636409767e-12,7.695985211153128e-09,5.404666333927266e-09,1.4989150722503178e-05,1.4000555022923189e-14,2.947085665623833e-11,5.706007317814034e-12,7.236935599307418e-12,4.786299234902182e-12
735,1.965750866470161e-07,4.4569430065564246e-07,4.95872433923019e-05,1.1593906017230504e-06,3.2337236200473426e-06,9.196059149011032e-06,4.978349950082643e-06,5.891679821848683e-07,2.1328184812657597e-06,1.7171446321790664e-08,1.3712529166172115e-05,4.195429333917671e-08,1.1231954789531921e-07,1.4534462207354802e-07,1.0256540873404093e-08,2.086424849134076e-06,1.543503629827754e-05,0.00016764643151195863,2.176918991417031e-06,3.5265194084785586e-07,6.788865272952695e-09,1.849761158961689e-06,1.073372917887261e-06,4.073398927918959e-09,1.984432705288695e-07,9.427488606670191e-08,2.911511974388398e-07,0.0010515629143350632,2.038244950507416e-08,1.776834959696479e-08,2.8710521551818615e-06,0.00013597341902001097,6.704073011724287e-06,3.536876711764631e-08,2.404861546943852e-06,8.265809701440938e-07,1.0596048957140122e-06,9.427250694298302e-07,2.4554630257947173e-09,4.299923087273482e-07,9.110906649023322e-06,3.1844727763213684e-08,0.00017682984321784473,8.092273975413005e-07,0.9946865097169983,5.213945948551245e-06,1.220214556999815e-08,2.711024189024098e-07,2.5117057649168116e-10,1.66100945963462e-07,7.213574344574885e-07,2.67577660534713e-06,1.0071605215319632e-08,3.3729065385438565e-09,1.5814657237224543e-08,9.982034607062128e-09,1.4175933327146383e-07,0.0025071562240072277,0.0004574978803460423,4.375638184766046e-08,3.0775814429621775e-06,3.041666677772664e-06,1.9101601265036292e-07,7.436546361777948e-06,8.066897797672616e-07,2.613904139150254e-07,6.375363014411862e-05,2.154778853772502e-06,2.8243994733578345e-05,1.0800791978530124e-05,3.5746035017050326e-08,1.497699741884189e-07,7.558109598697597e-08,0.0001978118881802807,1.6219044427529878e-07,1.1228979780717343e-06,3.0714208994034744e-06,8.346463880312658e-06,6.264781321117184e-06,1.625599551565089e-09,1.849115870947213e-08,2.625859831072737e-05,2.1803185620146413e-06,7.046145358396047e-07,1.1554263852172192e-05,9.957618376861492e-07,1.4374236801017385e-06,2.1899838499768704e-06,1.6063356246147285e-06,9.391564854738394e-05,4.357925786163542e-05,2.228713747993442e-06,1.340068324045151e-06,8.18544672248712e-08,4.77759173230851e-05,9.977344368595226e-05,7.987808733117839e-08,5.741292677871102e-07,3.858272730827351e-08
